#Re    B    Pr    Pe    BPe    t    uh_rms    vortz_rms    wrms    tdisp    mdisp    eta (local)    eta (global)    lam wrms    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    turb wrms    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    vlam    vturb    lam wrms wght    turb wrms wght    lam wrms eff wght    turb wrms eff wght    trms    lam trms    turb trms    lam trms wght    turb trms wght    lam trms eff wght    turb trms eff wght    bflux    lam bflux    turb bflux    lam bflux wght    turb bflux wght    lam bflux eff wght    turb bflux eff wght    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.8938e+01    2.1235e+00    1.0751e+01    7.8951e-01    9.3313e+00    3.5777e+02    3.5409e-01    2.0686e-01    6.9826e-01    8.9311e+00    1.5423e+02    4.5200e-01    3.6672e-01    8.1092e-01    9.4323e+00    4.0915e+02    3.2475e-01    1.8735e-01    2.0153e-01    7.9847e-01    6.8381e-01    1.0542e+00    3.2202e-01    4.9643e-01    4.4976e-01    4.4881e-01    4.5001e-01    4.5224e-01    4.4726e-01    2.1297e-01    2.1063e-01    4.1863e-01    3.8012e-01    4.2780e-01    3.7379e-01    5.0386e-01    1.7603e-01    2.3728e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.0315e+01    1.8642e+00    9.3315e+00    6.7939e-01    7.3845e+00    2.6948e+02    3.5752e-01    2.1509e-01    6.1061e-01    7.5744e+00    1.2773e+02    4.5454e-01    3.7226e-01    6.9556e-01    7.3369e+00    3.0498e+02    3.2876e-01    1.9392e-01    2.0029e-01    7.9971e-01    6.1517e-01    8.3679e-01    3.3000e-01    4.4889e-01    4.0544e-01    4.1791e-01    4.0225e-01    4.1498e-01    3.8416e-01    2.2261e-01    2.0608e-01    3.1456e-01    2.9884e-01    3.1838e-01    2.9923e-01    3.4619e-01    1.6052e-01    1.8571e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.1783e+01    1.7698e+00    7.7964e+00    6.1776e-01    5.6419e+00    1.9084e+02    3.6369e-01    2.2817e-01    5.5536e-01    5.8146e+00    9.4125e+01    4.5570e-01    3.8186e-01    6.3474e-01    5.5917e+00    2.1894e+02    3.3222e-01    2.0344e-01    2.2512e-01    7.7488e-01    5.4299e-01    8.2319e-01    3.0681e-01    4.6514e-01    3.7694e-01    3.8248e-01    3.7531e-01    3.8117e-01    3.7133e-01    2.1538e-01    2.0981e-01    2.7292e-01    2.5052e-01    2.7909e-01    2.3941e-01    3.7984e-01    1.3528e-01    2.1463e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.3238e+01    1.6673e+00    7.3272e+00    6.1082e-01    5.7376e+00    1.7101e+02    3.8140e-01    2.5123e-01    5.4974e-01    5.7671e+00    8.3335e+01    4.7007e-01    4.0900e-01    6.2874e-01    5.7284e+00    1.9849e+02    3.4900e-01    2.2397e-01    2.3864e-01    7.6136e-01    5.5092e-01    7.6678e-01    3.3043e-01    4.5990e-01    3.6043e-01    3.6086e-01    3.6030e-01    3.6148e-01    3.6014e-01    2.1681e-01    2.1600e-01    2.6779e-01    2.4720e-01    2.7392e-01    2.4561e-01    3.1860e-01    1.4731e-01    1.9109e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.5017e+01    1.7163e+00    6.7251e+00    5.9314e-01    5.4722e+00    1.4581e+02    3.8603e-01    2.7288e-01    5.4053e-01    5.7840e+00    7.7023e+01    4.7400e-01    4.2888e-01    6.0927e-01    5.3708e+00    1.6817e+02    3.5274e-01    2.4206e-01    2.4534e-01    7.5466e-01    5.2918e-01    7.1632e-01    3.0833e-01    4.1736e-01    3.6386e-01    3.6899e-01    3.6218e-01    3.6658e-01    3.4500e-01    2.1359e-01    2.0101e-01    2.4549e-01    2.3134e-01    2.4992e-01    2.2589e-01    2.7034e-01    1.3161e-01    1.5751e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.6714e+01    1.6658e+00    7.0980e+00    6.0361e-01    5.2534e+00    1.6219e+02    3.7825e-01    2.4466e-01    5.4647e-01    5.3693e+00    8.1498e+01    4.6869e-01    3.9716e-01    6.2034e-01    5.2172e+00    1.8734e+02    3.4525e-01    2.1783e-01    2.3764e-01    7.6236e-01    5.4728e-01    7.5695e-01    3.2853e-01    4.5439e-01    3.5343e-01    3.6421e-01    3.5000e-01    3.6930e-01    3.2807e-01    2.2169e-01    1.9694e-01    2.4836e-01    2.3700e-01    2.5179e-01    2.4492e-01    2.7304e-01    1.4702e-01    1.6390e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.8326e+01    1.6853e+00    7.3883e+00    5.9309e-01    5.4603e+00    1.7400e+02    3.7759e-01    2.3885e-01    5.2349e-01    5.3970e+00    8.2043e+01    4.6904e-01    3.9680e-01    6.1325e-01    5.4801e+00    2.0277e+02    3.4403e-01    2.1276e-01    2.3831e-01    7.6169e-01    5.2386e-01    7.9645e-01    3.1083e-01    4.7258e-01    3.4929e-01    3.5094e-01    3.4877e-01    3.4687e-01    3.6446e-01    2.0582e-01    2.1625e-01    2.5401e-01    2.3071e-01    2.6088e-01    2.2485e-01    3.2565e-01    1.3342e-01    1.9322e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.9837e+01    2.0373e+00    7.0599e+00    5.7948e-01    5.0911e+00    1.6017e+02    3.8020e-01    2.4119e-01    5.1606e-01    4.9440e+00    7.6268e+01    4.6707e-01    3.9329e-01    6.0088e-01    5.1446e+00    1.9068e+02    3.4321e-01    2.1248e-01    2.6666e-01    7.3334e-01    5.2262e-01    8.1384e-01    2.5652e-01    3.9946e-01    3.5269e-01    3.4403e-01    3.5579e-01    3.4497e-01    3.7130e-01    1.6932e-01    1.8225e-01    2.4648e-01    2.2007e-01    2.5541e-01    2.2634e-01    3.2515e-01    1.1110e-01    1.5960e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.1170e+01    2.1134e+00    7.7104e+00    6.6198e-01    5.6258e+00    1.9229e+02    3.7533e-01    2.2635e-01    5.8785e-01    5.4869e+00    8.7796e+01    4.6232e-01    3.8460e-01    6.8631e-01    5.6750e+00    2.2928e+02    3.3923e-01    1.9840e-01    2.6149e-01    7.3851e-01    5.8334e-01    9.1117e-01    2.7601e-01    4.3114e-01    3.5194e-01    3.5336e-01    3.5144e-01    3.5401e-01    3.4798e-01    1.6751e-01    1.6465e-01    2.7159e-01    2.5157e-01    2.7834e-01    2.5765e-01    3.3220e-01    1.2191e-01    1.5719e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.2525e+01    2.0247e+00    8.2993e+00    6.8288e-01    6.3054e+00    2.2270e+02    3.6718e-01    2.2066e-01    6.0539e-01    6.1288e+00    1.0257e+02    4.5729e-01    3.7404e-01    7.0608e-01    6.3624e+00    2.6147e+02    3.3292e-01    1.9571e-01    2.4402e-01    7.5598e-01    5.9638e-01    8.7137e-01    2.9455e-01    4.3038e-01    3.6287e-01    3.6287e-01    3.6288e-01    3.6400e-01    3.6111e-01    1.7978e-01    1.7835e-01    3.0688e-01    2.8062e-01    3.1489e-01    2.7728e-01    3.6043e-01    1.3695e-01    1.7802e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.3894e+01    2.0754e+00    8.3009e+00    6.9921e-01    6.6569e+00    2.2402e+02    3.6326e-01    2.2908e-01    6.3680e-01    6.8434e+00    1.1244e+02    4.5028e-01    3.7835e-01    7.1654e-01    6.6020e+00    2.5686e+02    3.3335e-01    2.0447e-01    2.2740e-01    7.7260e-01    6.3753e-01    8.8697e-01    3.0718e-01    4.2736e-01    3.6848e-01    3.7642e-01    3.6611e-01    3.7510e-01    3.5818e-01    1.8073e-01    1.7258e-01    2.9116e-01    2.7565e-01    2.9557e-01    2.7765e-01    3.3949e-01    1.3378e-01    1.6357e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.5333e+01    1.8162e+00    9.2237e+00    7.1365e-01    7.6335e+00    2.6581e+02    3.6131e-01    2.2310e-01    6.4131e-01    7.6573e+00    1.2394e+02    4.5666e-01    3.8189e-01    7.3118e-01    7.6274e+00    3.0246e+02    3.3227e-01    2.0139e-01    2.0528e-01    7.9472e-01    6.3368e-01    9.1013e-01    3.4890e-01    5.0112e-01    3.8902e-01    3.9364e-01    3.8782e-01    3.9279e-01    3.7367e-01    2.1627e-01    2.0574e-01    3.3846e-01    3.1635e-01    3.4394e-01    3.0501e-01    3.8812e-01    1.6794e-01    2.1370e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.6693e+01    1.9669e+00    8.7035e+00    6.0372e-01    6.0739e+00    2.3808e+02    3.5157e-01    2.0326e-01    5.2661e-01    5.8075e+00    1.0792e+02    4.3983e-01    3.4987e-01    6.2460e-01    6.1522e+00    2.7637e+02    3.2102e-01    1.8207e-01    2.2732e-01    7.7268e-01    5.2139e-01    8.2009e-01    2.6508e-01    4.1694e-01    3.4915e-01    3.4986e-01    3.4894e-01    3.5020e-01    3.3479e-01    1.7804e-01    1.7021e-01    2.4184e-01    2.1881e-01    2.4821e-01    2.2181e-01    2.9112e-01    1.1277e-01    1.4801e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.8149e+01    2.0229e+00    6.9305e+00    5.2358e-01    4.2839e+00    1.5261e+02    3.6166e-01    2.1918e-01    4.6520e-01    4.1148e+00    7.3928e+01    4.4705e-01    3.5757e-01    5.4326e-01    4.3454e+00    1.8123e+02    3.2507e-01    1.9340e-01    2.6675e-01    7.3325e-01    4.5681e-01    7.0925e-01    2.2581e-01    3.5060e-01    2.9892e-01    3.0272e-01    2.9752e-01    2.9617e-01    2.9219e-01    1.4641e-01    1.4444e-01    1.8841e-01    1.7212e-01    1.9400e-01    1.6601e-01    2.3696e-01    8.2064e-02    1.1714e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.9811e+01    2.1050e+00    6.1614e+00    5.2141e-01    4.0589e+00    1.2375e+02    3.8206e-01    2.4698e-01    4.7553e-01    4.1653e+00    6.4944e+01    4.6469e-01    3.9075e-01    5.3909e-01    4.0153e+00    1.4786e+02    3.4247e-01    2.1356e-01    2.9076e-01    7.0924e-01    4.7607e-01    6.7541e-01    2.2616e-01    3.2086e-01    2.9853e-01    3.0220e-01    2.9701e-01    3.0026e-01    3.0071e-01    1.4264e-01    1.4285e-01    1.8653e-01    1.7368e-01    1.9155e-01    1.7597e-01    2.3541e-01    8.3596e-02    1.1183e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.1321e+01    2.1680e+00    6.9749e+00    6.1815e-01    4.7574e+00    1.6055e+02    3.6706e-01    2.2859e-01    5.5756e-01    5.0142e+00    8.2258e+01    4.5604e-01    3.7872e-01    6.3886e-01    4.6635e+00    1.8916e+02    3.2859e-01    1.9778e-01    2.6763e-01    7.3237e-01    5.5738e-01    7.9461e-01    2.5709e-01    3.6652e-01    3.0980e-01    3.1903e-01    3.0636e-01    3.2229e-01    2.9605e-01    1.4866e-01    1.3656e-01    2.3127e-01    2.1820e-01    2.3586e-01    2.1802e-01    2.7112e-01    1.0056e-01    1.2505e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.2774e+01    2.2529e+00    7.7470e+00    6.1174e-01    5.3307e+00    1.9338e+02    3.6029e-01    2.1609e-01    5.5386e-01    5.4680e+00    9.6862e+01    4.4672e-01    3.6082e-01    6.3040e-01    5.2835e+00    2.2652e+02    3.2534e-01    1.8913e-01    2.5566e-01    7.4434e-01    5.4181e-01    7.7875e-01    2.4050e-01    3.4567e-01    3.2311e-01    3.2746e-01    3.2160e-01    3.3062e-01    3.1556e-01    1.4675e-01    1.4007e-01    2.3518e-01    2.2019e-01    2.4012e-01    2.1803e-01    2.7316e-01    9.6778e-02    1.2125e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.4074e+01    2.1275e+00    7.7250e+00    6.2497e-01    5.8797e+00    1.9538e+02    3.6972e-01    2.3133e-01    5.6586e-01    6.0155e+00    9.5960e+01    4.5896e-01    3.8533e-01    6.4390e-01    5.8334e+00    2.2932e+02    3.3383e-01    2.0279e-01    2.5452e-01    7.4548e-01    5.6297e-01    8.0921e-01    2.6462e-01    3.8036e-01    3.4970e-01    3.5809e-01    3.4679e-01    3.5645e-01    3.3613e-01    1.6754e-01    1.5799e-01    2.5636e-01    2.4421e-01    2.6038e-01    2.4300e-01    2.8967e-01    1.1422e-01    1.3616e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.5325e+01    2.2200e+00    7.5813e+00    5.9403e-01    5.4245e+00    1.8335e+02    3.7034e-01    2.2831e-01    5.4342e-01    5.6440e+00    9.0815e+01    4.6062e-01    3.8328e-01    6.1084e-01    5.3473e+00    2.1592e+02    3.3278e-01    1.9850e-01    2.6034e-01    7.3966e-01    5.4357e-01    7.4292e-01    2.4485e-01    3.3464e-01    3.4807e-01    3.5862e-01    3.4427e-01    3.6277e-01    3.2642e-01    1.6341e-01    1.4703e-01    2.4024e-01    2.2939e-01    2.4395e-01    2.2997e-01    2.6904e-01    1.0359e-01    1.2119e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.6765e+01    2.2419e+00    7.3264e+00    6.1850e-01    5.6885e+00    1.7579e+02    3.7781e-01    2.4448e-01    5.6286e-01    5.9794e+00    8.9760e+01    4.7134e-01    3.9981e-01    6.3716e-01    5.5848e+00    2.0645e+02    3.3829e-01    2.1292e-01    2.6275e-01    7.3725e-01    5.5969e-01    7.7284e-01    2.4965e-01    3.4473e-01    3.5094e-01    3.5943e-01    3.4786e-01    3.6269e-01    3.4085e-01    1.6178e-01    1.5204e-01    2.5541e-01    2.4331e-01    2.5959e-01    2.4148e-01    2.9252e-01    1.0771e-01    1.3048e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.8020e+01    2.2127e+00    8.5744e+00    6.9203e-01    6.5693e+00    2.3659e+02    3.7858e-01    2.1732e-01    5.8776e-01    6.0907e+00    9.7677e+01    4.7600e-01    3.8407e-01    7.2591e-01    6.7416e+00    2.8661e+02    3.3667e-01    1.9043e-01    2.6473e-01    7.3527e-01    5.8611e-01    9.7022e-01    2.6489e-01    4.3848e-01    3.8134e-01    3.8095e-01    3.8148e-01    3.8144e-01    3.7774e-01    1.7239e-01    1.7072e-01    3.3199e-01    2.8944e-01    3.4603e-01    2.9015e-01    4.3517e-01    1.3113e-01    1.9667e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.9280e+01    2.2791e+00    8.9427e+00    7.0547e-01    6.6078e+00    2.5432e+02    3.6164e-01    2.0624e-01    6.1623e-01    6.3702e+00    1.1068e+02    4.5657e-01    3.6530e-01    7.3228e-01    6.6856e+00    3.0127e+02    3.2464e-01    1.8161e-01    2.4637e-01    7.5363e-01    5.9820e-01    9.7825e-01    2.6247e-01    4.2922e-01    3.8293e-01    3.8851e-01    3.8108e-01    3.8343e-01    3.7679e-01    1.6824e-01    1.6532e-01    3.1742e-01    2.8499e-01    3.2732e-01    2.7398e-01    4.0305e-01    1.2021e-01    1.7685e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.0630e+01    2.2747e+00    9.7525e+00    7.8826e-01    7.7435e+00    3.0183e+02    3.5696e-01    2.0417e-01    7.1376e-01    8.1991e+00    1.4046e+02    4.5738e-01    3.6858e-01    8.0759e-01    7.6178e+00    3.4632e+02    3.2383e-01    1.8031e-01    2.1614e-01    7.8386e-01    7.0719e-01    9.8913e-01    3.1090e-01    4.3484e-01    4.0519e-01    4.1783e-01    4.0164e-01    4.2108e-01    3.7538e-01    1.8512e-01    1.6502e-01    3.5576e-01    3.4107e-01    3.5971e-01    3.4652e-01    3.9290e-01    1.5234e-01    1.7273e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.1866e+01    2.1702e+00    1.1018e+01    8.3083e-01    9.3902e+00    3.7882e+02    3.4020e-01    1.9864e-01    7.2829e-01    9.4932e+00    1.6955e+02    4.3886e-01    3.5894e-01    8.5422e-01    9.3649e+00    4.3041e+02    3.1111e-01    1.7870e-01    1.9777e-01    8.0223e-01    7.1521e-01    1.0822e+00    3.2956e-01    4.9866e-01    4.1437e-01    4.1450e-01    4.1433e-01    4.1105e-01    4.1454e-01    1.8941e-01    1.9101e-01    4.1674e-01    3.7255e-01    4.2694e-01    3.6750e-01    5.1633e-01    1.6934e-01    2.3792e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.3052e+01    2.1225e+00    1.0362e+01    7.1737e-01    7.3325e+00    3.3794e+02    3.2659e-01    1.7829e-01    6.3847e-01    7.5936e+00    1.5708e+02    4.2075e-01    3.2588e-01    7.3520e-01    7.2693e+00    3.8170e+02    2.9938e-01    1.5998e-01    1.9484e-01    8.0516e-01    6.3750e-01    9.1356e-01    3.0035e-01    4.3042e-01    3.7761e-01    3.8358e-01    3.7615e-01    3.7726e-01    3.6541e-01    1.7774e-01    1.7216e-01    3.1551e-01    2.9021e-01    3.2133e-01    2.8114e-01    3.7220e-01    1.3246e-01    1.7536e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.4410e+01    1.8242e+00    8.9923e+00    6.6370e-01    6.2952e+00    2.5161e+02    3.4377e-01    2.0013e-01    5.9222e-01    6.2859e+00    1.1810e+02    4.3471e-01    3.4737e-01    6.8137e-01    6.2976e+00    2.8694e+02    3.1534e-01    1.7997e-01    2.0925e-01    7.9075e-01    5.8756e-01    8.3741e-01    3.2210e-01    4.5906e-01    3.5807e-01    3.5991e-01    3.5759e-01    3.5267e-01    3.4990e-01    1.9333e-01    1.9181e-01    2.7303e-01    2.5383e-01    2.7789e-01    2.4044e-01    3.1046e-01    1.3181e-01    1.7019e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0056e+02    2.0124e+00    8.2789e+00    6.5826e-01    6.8646e+00    2.1827e+02    3.7915e-01    2.3926e-01    5.7776e-01    6.6630e+00    1.0034e+02    4.7238e-01    3.9905e-01    6.8129e-01    6.9271e+00    2.5482e+02    3.4518e-01    2.1374e-01    2.3663e-01    7.6337e-01    5.7763e-01    8.9530e-01    2.8704e-01    4.4490e-01    3.8426e-01    3.8564e-01    3.8384e-01    3.8900e-01    3.9862e-01    1.9331e-01    1.9809e-01    3.1776e-01    2.8643e-01    3.2687e-01    2.8786e-01    4.1565e-01    1.4304e-01    2.0655e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0680e+02    2.1947e+00    8.3534e+00    7.2426e-01    6.3644e+00    2.3015e+02    3.6214e-01    2.1663e-01    6.4631e-01    6.5566e+00    1.0875e+02    4.5335e-01    3.7613e-01    7.4781e-01    6.3021e+00    2.6955e+02    3.2711e-01    1.8950e-01    2.4504e-01    7.5496e-01    6.4127e-01    9.3857e-01    2.9219e-01    4.2765e-01    3.5630e-01    3.6507e-01    3.5341e-01    3.6178e-01    3.3676e-01    1.6484e-01    1.5344e-01    2.9916e-01    2.8039e-01    3.0500e-01    2.7887e-01    3.3976e-01    1.2706e-01    1.5481e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1204e+02    2.1463e+00    7.0619e+00    5.8242e-01    5.2894e+00    1.6114e+02    3.7329e-01    2.4713e-01    5.2752e-01    5.4848e+00    8.2687e+01    4.6156e-01    3.9879e-01    6.0089e-01    5.2192e+00    1.8928e+02    3.3602e-01    2.1614e-01    2.6398e-01    7.3602e-01    5.1902e-01    7.0591e-01    2.4181e-01    3.2889e-01    3.5157e-01    3.5468e-01    3.5045e-01    3.4831e-01    3.4194e-01    1.6228e-01    1.5931e-01    2.4175e-01    2.2675e-01    2.4691e-01    2.2453e-01    2.6837e-01    1.0461e-01    1.2504e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1764e+02    1.8437e+00    7.3171e+00    5.9515e-01    5.0449e+00    1.6680e+02    3.7287e-01    2.3222e-01    5.2198e-01    4.6631e+00    7.7157e+01    4.5942e-01    3.7670e-01    6.1798e-01    5.1743e+00    1.9718e+02    3.3856e-01    2.0787e-01    2.5308e-01    7.4692e-01    5.1467e-01    7.7146e-01    2.7915e-01    4.1843e-01    3.5100e-01    3.4277e-01    3.5374e-01    3.4535e-01    3.5596e-01    1.8731e-01    1.9307e-01    2.5141e-01    2.2225e-01    2.6055e-01    2.2328e-01    3.0633e-01    1.2110e-01    1.6615e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.2374e+02    2.0941e+00    6.7035e+00    5.4906e-01    4.7586e+00    1.4359e+02    3.8805e-01    2.4891e-01    4.9059e-01    4.7069e+00    6.9418e+01    4.7201e-01    4.0407e-01    5.7041e-01    4.7789e+00    1.7276e+02    3.4955e-01    2.1668e-01    2.8221e-01    7.1779e-01    4.8978e-01    7.5014e-01    2.3388e-01    3.5821e-01    3.2460e-01    3.2699e-01    3.2365e-01    3.2626e-01    3.2665e-01    1.5580e-01    1.5598e-01    2.1581e-01    1.9794e-01    2.2245e-01    1.9623e-01    2.8448e-01    9.3707e-02    1.3585e-01    






# Index 006: Re = 1000.00, Pe = 100.00, B = 100.00
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    1.3769e+01    2.8423e+00    3.8294e+00    8.8859e-06    4.0652e-10    1.4664e+01    8.9845e-07    2.7723e-08    8.9288e-06    4.0182e-10    9.5474e+00    9.8158e-07    4.2086e-08    8.6664e-06    4.3023e-10    4.0464e+01    1.3942e-07    1.0632e-08    8.3450e-01    1.6550e-01    7.7406e-06    8.5708e-06    2.7234e-06    3.0155e-06    1.5359e-06    1.5424e-06    1.5031e-06    1.4119e-06    1.4750e-06    4.9676e-07    5.1894e-07    1.0121e-10    1.0439e-10    8.3399e-11    8.8620e-11    9.0457e-11    3.1179e-11    3.1826e-11    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    2.1655e+01    3.5377e+00    3.7575e+00    8.8251e-03    7.7049e-04    1.4550e+01    9.1364e-02    5.0292e-02    8.8130e-03    7.6419e-04    1.0835e+01    9.5180e-02    6.5882e-02    8.9300e-03    8.2538e-04    4.6999e+01    4.6152e-02    1.7258e-02    8.9728e-01    1.0272e-01    6.4473e-03    8.7404e-03    1.8225e-03    2.4707e-03    1.8117e-03    1.8343e-03    1.6006e-03    1.4069e-03    1.6829e-03    3.9768e-04    4.7571e-04    1.8251e-04    1.8415e-04    1.6757e-04    1.3580e-04    1.7405e-04    3.8388e-05    4.9198e-05    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    2.7471e+01    3.7879e+00    4.0873e+00    2.0946e-01    1.4103e-01    1.0138e+02    6.0697e-01    5.8177e-01    2.0169e-01    1.3575e-01    8.3534e+01    6.2278e-01    6.1907e-01    2.6785e-01    1.8706e-01    2.5726e+02    4.4560e-01    4.2100e-01    8.9724e-01    1.0276e-01    1.9092e-01    2.8721e-01    5.0401e-02    7.5824e-02    3.9219e-02    3.8606e-02    4.4207e-02    3.5881e-02    4.4400e-02    9.4725e-03    1.1721e-02    1.0427e-02    9.7667e-03    1.5005e-02    8.3489e-03    1.6384e-02    2.2041e-03    4.3253e-03    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    3.2677e+01    3.3312e+00    6.3637e+00    5.1582e-01    4.6206e-01    3.0209e+02    6.4118e-01    6.0467e-01    4.8311e-01    4.0629e-01    2.0036e+02    6.6027e-01    6.6973e-01    6.5389e-01    7.3772e-01    8.0492e+02    5.3699e-01    4.7822e-01    8.3172e-01    1.6828e-01    4.4151e-01    7.7893e-01    1.3254e-01    2.3383e-01    9.3052e-02    9.0124e-02    1.0635e-01    8.4996e-02    1.0774e-01    2.5515e-02    3.2342e-02    5.5055e-02    4.9209e-02    7.7741e-02    4.2493e-02    9.3607e-02    1.2756e-02    2.8100e-02    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    3.7307e+01    2.4961e+00    9.0359e+00    4.4974e-01    4.7053e-01    4.8409e+02    5.7862e-01    4.9290e-01    3.9587e-01    3.8150e-01    2.5577e+02    6.1333e-01    5.9864e-01    5.5557e-01    6.7844e-01    1.0173e+03    4.8801e-01    4.0009e-01    7.0019e-01    2.9981e-01    3.7622e-01    7.8455e-01    1.5072e-01    3.1431e-01    7.5656e-02    7.2371e-02    8.2823e-02    7.1895e-02    9.3360e-02    2.8802e-02    3.7402e-02    3.9994e-02    3.2418e-02    5.3673e-02    3.0763e-02    8.4391e-02    1.2324e-02    3.3809e-02    
